MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,IVV,IVV,IVV,IVV,IVV,IVV
HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
215.47,215.37,212.8,214.88,222825,23724509,190.51314281999998,189.60647706,180.40315293,185.47981452000002,1016393,143327102.32710233,368.27,368.1,365.55,366.16,39938,4121854
216.3757,214.24,213.65,214.61,227067,25120922,199.65646701,197.79313553999998,194.14313918999997,196.67313665999998,843513,127656136.65613666,369.5299,368.03,366.88,368.0199,27802,3068483
215.38,214.36,213.18,214.22,218374,24666039,199.67980031999997,199.67980031999997,195.1664715,197.00313633,593411,88204030.2040302,371.2,371.19,368.6194,368.68,33064,4091844
215.54,214.29,212.99,214.37,217375,24619997,216.2616504048,213.91978608,201.01646565,201.6396983601,1092384,168929295.92929593,370.99,370.5,369.12,370.43,30204,3162331
216.95,216.01,212.89,213.97,230118,23284094,217.09311623999997,216.62645003999998,206.1664605,208.501458165,1202201,192795279.7952798,372.16,371.53,369.06,369.07,27081,3491095
215.225,211.8,211.214,215.16,319614,32440603,218.10644856000002,201.49313184,195.99980399999998,217.89644877,1678942,213873783.8737839,372.42,368.28,367.325,372.28,32173,3758194
213.08,210.52,210.36,211.77,253160,26467017,209.24979075,209.02312431,188.77981122,191.45647521,1343734,201249660.24966025,369.214,368.08,365.811,366.75,29176,3151144
213.32,213.26,209.11,210.05,259257,30979440,207.99979199999999,203.32979667,198.93313439999997,205.00312832999998,882489,139425061.42506143,367.93,367.62,364.615,366.27,39042,4501555
216.21,214.2,212.88,213.1,274316,28798379,214.2497524167,213.27645339,203.3998299333,206.333127,934548,156122103.12210312,369.57,364.35,364.21,368.44,33197,3797572
215.42,214.13,212.24,215.165,228727,27018106,215.63311769999999,211.08312225,207.93312539999997,214.42645223999997,809046,135670812.67081267,369.35,369.31,365.69,367.14,26934,8472663
220.11,219.28,214.72,214.75,303983,35023253,210.8331225,207.58979241,201.666465,209.40979059,797194,126287565.28756529,370.91,369.9,368.625,369.62,39227,5512871
220.89,219.42,217.92,219.87,250329,32515784,219.60644706000002,218.6331147,206.49979349999998,209.39645727,1032512,168810600.81060082,372.195,371.96,369.8745,371.69,28140,6485616
219.69,218.59,216.02,218.59,292060,63354922,231.666435,231.666435,209.51312381999998,222.96644369999999,2089690,666379248.3792484,372.48,370.49,368.36,372.36,43787,6697564
224.0,222.59,217.2801,217.55,331598,37181886,222.8331105,216.61978338,215.35645131,222.07977792,1226725,174135966.13596615,370.14,369.27,363.38,366.3,44575,5221646
225.63,223.94,221.85,222.69,240475,22643397,216.62645003999998,213.44645322,204.74312859,215.999784,1150488,155585087.5850876,369.67,368.56,367.42,369.49,28681,3441988
223.5589,221.02,220.8,223.11,188293,18699638,217.1664161667,215.32645134,207.5231591433,210.7331226,643938,99519015.51901552,370.955,368.88,368.7,369.6301,28234,3234329
223.61,222.75,221.2,221.42,120864,10550572,222.02977797,220.58977940999998,213.666453,214.32978567,465757,68596772.5967726,370.36,370.31,368.8098,369.42,16001,2040697
226.03,224.96,223.02,224.45,205180,17933496,227.1331062,221.22977877000002,220.26644639999998,224.83644182999998,627136,96835779.83577985,373.94,373.53,372.44,373.15,23436,2342823
227.18,224.15,223.58,226.31,200623,17403213,223.2997767,221.99644467,218.333115,220.333113,465752,68732501.73250173,375.4,372.81,372.2,375.15,40801,5401585
225.63,221.68,221.47,225.23,203626,20272337,232.1997678,231.59310173999998,222.78654387990002,223.999776,767891,128538191.53819154,374.4309,373.3,372.95,373.74,25801,2727467
223.0,222.42,219.68,221.7,181624,20942132,239.57309376,235.22309810999997,230.37310295999998,233.32976667,915319,148949932.94993296,376.04,375.39,372.6,373.2,35602,4713052
223.0,217.69,214.81,222.53,390920,37130139,248.1630518367,243.25642341,239.0629276035,239.81976018,952170,145914712.9147129,376.82,370.22,366.16,376.69,67456,7103724
218.52,217.9,215.7,217.26,257710,23822953,246.94641972,245.03642163,239.73309360000002,241.21975877999998,681716,96735591.73559174,373.83,372.67,369.44,369.44,37559,4310505
216.4899,212.25,211.94,212.17,421013,35930653,257.99974199999997,251.99308134,249.6997503,252.82974717,962698,134100029.10002911,378.37,374.92,370.46,371.02,38856,4343066
219.34,218.29,213.71,214.04,268911,27694480,272.32972767,272.01306131999996,258.3997416,259.20974079,1164682,154496998.4969985,381.26,380.47,377.28,377.4711,45746,6051650
220.58,219.62,217.0261,218.68,255787,22956206,294.82970517,293.33970666,279.46305387,285.333048,1799632,225166809.16680917,382.86,382.64,378.49,382.01,32833,3400271
218.91,217.49,216.73,218.47,226361,23047029,284.80971518999996,270.39639627,267.8737987926,283.13305019999996,1652639,178662616.66261667,381.92,380.14,379.125,379.23,34777,3365972
217.1,214.93,213.3202,216.5,269901,23249336,289.333044,283.14638352000003,275.77972422,276.999723,1006725,138812298.8122988,381.23,380.2,377.77,380.2,37377,3494556
216.76,216.34,213.9266,214.02,215173,20087080,286.82304651,284.80304852999996,277.333056,284.25304908,776367,99937587.93758795,382.24,381.16,379.24,380.12,35341,3764929
217.46,213.02,212.74,215.91,295728,29346737,287.666379,281.666385,279.58305375,281.12971887,695474,93799074.7990748,382.53,379.84,379.43,381.96,36650,7004309
214.51,212.65,212.03,213.52,268491,31746512,286.63304669999997,275.38639128,273.0330603,283.999716,909529,116332904.33290434,378.92,377.1,375.082,378.09,39807,10182719
216.98,216.44,212.63,213.75,277437,30480859,283.33305,281.51638514999996,277.666389,279.2663874,611581,76101016.1010161,380.61,380.05,378.15,379.73,55191,7103186
225.79,224.34,217.2908,217.7,396266,37777260,286.4997135,283.48304985,279.09305423999996,286.24638042,627381,76997725.997726,386.19,385.28,382.11,382.52,30253,3431228
226.3,224.97,222.42,224.7,298736,30749553,285.23968142670003,281.66305167,280.4730861933,284.999715,486211,61794460.794460796,386.3781,385.62,384.67,385.89,32466,3556652
230.07,225.95,225.8,227.08,311529,30172663,282.666384,282.21305112,276.20639045999997,278.10305523,552889,60199551.1995512,385.5,384.31,383.255,383.73,29074,3739827
229.78,229.53,224.22,229.12,396893,33152095,300.1330332,293.5997064,279.6064203933,284.999715,971895,123520314.52031453,386.18,385.84,379.88,385.12,41305,3890128
234.18,232.33,230.08,231.86,507660,49169601,298.6330347,294.36303897,290.5330428,297.12636954,607299,69394878.3948784,387.2,385.27,385.0,386.81,26577,2219242
240.44,232.9,230.14,238.0,793735,69870638,297.1663695,288.05304528,286.21971378,290.11637655,896055,82001947.001947,381.7,375.87,373.43,381.63,57292,5592647
242.64,238.93,235.09,235.61,534419,49111159,282.666384,278.47638818999997,266.999733,273.33306,935746,79134223.13422313,383.34,379.05,377.3,377.76,41527,5677790
238.02,231.96,231.35,235.99,526270,42503138,280.80305253,264.50973548999997,260.0330733,276.6664899999,1315004,104972366.97236697,378.01,371.52,369.65,377.06,52527,5001516
242.5,239.65,232.43,235.06,401530,33314193,280.666386,279.93638673,265.1864348133,271.42972856999995,817444,76174231.17423117,378.7499,377.6,372.7,375.17,39669,4393168
242.31,239.51,238.69,241.3,299116,25916337,293.4997065,290.92970907,280.7332525998,281.55971844,712167,73038712.03871204,384.64,382.96,380.97,381.03,29884,3672250
245.09,243.0,239.26,239.57,289329,27158104,292.69304064,284.89638177,284.3545823118,292.33970766,565774,55030585.030585036,385.11,383.26,381.91,383.87,27187,3246975
243.2399,242.01,240.37,242.66,269884,25296100,285.4997145,283.32971667,277.80638885999997,284.999715,488967,47438030.43803044,387.64,387.6,384.2,384.42,23876,1959747
243.28,242.2,240.42,242.23,218266,18054752,288.25637840999997,284.07638259,279.65638701,281.666385,503361,55699966.6999667,389.89,389.12,387.95,389.69,26712,2560025
243.68,242.47,240.81,243.15,219524,22211929,292.58970740999996,287.80637886,284.91638174999997,289.88971010999995,577771,60485217.48521749,392.05,392.05,389.86,390.74,27727,3315269
244.76,243.77,241.38,241.87,210433,23564953,286.5997134,283.15305018,280.58305275,285.03971495999997,537351,45472998.47299848,392.35,391.72,386.33,391.11,34302,4725463
245.92,242.82,240.89,245.0,262693,22186706,281.60638506000004,268.27306506,266.67306665999996,281.21138545499997,1269211,108648378.64837866,393.73,391.56,388.99,393.6001,27997,2566043
245.15,244.49,242.15,244.78,187497,15751059,276.6263567067,270.55306278,267.241399425,270.81306252,634538,64868323.86832387,393.15,392.22,389.585,392.77,27988,3114184
245.3,244.99,242.73,243.9332,176508,16561079,272.44306089,272.03972796,261.7766048898,267.08639958,822150,71305010.3050103,394.38,394.18,391.24,391.3,20340,1945922
246.13,243.7,242.92,245.03,242309,26728487,273.66639299999997,265.40640126,264.14640252000004,272.66639399999997,703335,59407031.40703141,395.65,393.87,393.027,395.49,30720,2379335
244.31,244.2,240.94,241.32,190810,21673109,266.61306672,266.04973394999996,254.00307933,259.69640697,925845,78236772.23677224,394.09,393.92,390.8,391.9,30006,2421077
243.93,243.79,240.86,241.8,191731,16925563,264.89640177,262.45973754,258.75640791,260.2997397,563098,53871227.871227875,392.9884,392.25,389.21,391.02,29945,2847509
243.86,240.97,240.18,243.75,256308,25262600,265.59636773669996,260.43307289999996,259.12307420999997,264.999735,618579,56874821.87482188,393.83,391.51,391.03,393.59,28146,3051203
237.93,234.51,232.4,237.42,395984,36446936,256.1664105,238.1664285,236.7330966,254.21307911999997,1355567,111809259.80925982,391.08,388.53,388.22,388.5,30109,2878316
234.83,233.27,228.73,230.325,429053,30228704,237.8697287967,232.94643372000002,206.333127,220.70977929,2040525,199820845.8208458,390.38,388.94,381.62,386.09,52627,4439575
235.2,234.55,229.0,230.01,303223,26339746,248.33308499999998,247.33975266,231.38976860999998,237.28309605,1004865,110300960.3009603,393.67,393.21,386.74,387.72,36654,3386610
234.5852,228.99,227.88,232.08,506081,39542235,245.73528759779998,227.40643926,223.52644314,242.04975795,1292751,117071682.07168208,393.33,383.78,382.19,391.86,75872,6216336
235.37,232.38,229.54,231.525,442934,37819227,235.56643110000002,225.1664415,219.83644683,233.3331,1141064,123267642.26764227,387.02,381.77,379.61,385.79,65464,6450245
237.47,236.94,233.15,235.9,295565,25332837,239.666427,239.47642718999998,228.34977164999998,230.03643663,820202,81408798.40879841,392.3833,391.03,387.01,387.18,40455,3903091
237.3,233.87,233.45,237.01,310399,22812459,240.36975963,228.81310452000002,228.333105,239.42642723999998,842209,71196545.1965452,391.51,388.02,387.77,391.31,54517,4502419
233.5799,227.56,227.26,232.155,513168,34029526,233.5664331,217.73311560000002,217.234782765,229.32977067,1046907,90623970.62397063,388.25,382.84,382.73,387.27,65728,5415317
232.49,226.73,224.26,226.735,684212,44727785,222.81644385,207.14645952,199.9998,218.59978139999998,2044214,197758427.75842777,385.42,378.1,373.26,382.62,82533,7556105
233.27,231.6,226.46,229.5165,645036,41872770,209.2804240527,199.31646735,179.82982017,208.68645797999997,2557906,268189645.1896452,386.21,385.07,374.02,381.87,59734,6516028
233.365,227.39,227.13,231.37,581643,35267440,206.708126625,187.66647899999998,186.26314706999997,200.18313314999997,1582492,155361029.36102936,389.13,383.19,382.83,386.08,47139,3885653
235.3839,233.78,231.67,232.88,391046,33080531,226.02977397,224.52644214,198.40313493,202.72646393999997,1857650,202570186.5701866,391.37,388.59,386.79,387.3,39174,3586870
237.0,232.42,232.04,237.0,473803,29746812,239.28309405,222.68644397999998,218.35311498,233.43309989999997,1645349,181817197.81719783,392.87,390.97,389.64,391.17,38508,3426254
239.17,237.13,234.31,234.96,354196,29907586,234.16643249999998,233.1997668,225.72644093999997,233.13310019999997,1025553,108761784.76178476,397.14,394.99,393.2312,393.728,31862,2818112
235.82,235.75,233.23,234.01,300692,22653662,231.62643504,231.24310209,222.0462446202,223.33311,1009438,100751620.75162075,395.72,395.61,392.67,393.57,31260,3389295
235.185,234.81,231.81,234.96,333448,26042669,237.72642893999998,235.97976402,228.01310532,231.36310197,874726,88270525.27052528,398.22,398.01,393.55,395.84,32069,2330748
240.055,237.71,235.94,236.28,367070,28092196,235.97309735999997,225.62644104,223.666443,234.44976555,930900,96587112.58711259,399.36,397.45,396.5823,398.61,37912,3722030
238.55,237.04,233.23,236.15,398845,29562100,234.57643209,233.93643272999998,217.00311632999998,218.95644771,1015366,121117480.11748011,399.65,398.75,394.81,396.04,55423,4506225
234.19,230.72,230.33,232.56,457289,34852251,229.74310359,217.71978227999998,217.333116,228.09643856999998,1017964,100107166.10716611,398.24,392.93,392.25,395.99,50954,4827129
232.474,230.35,229.3496,231.02,386912,46430730,219.07644759,218.28978171,208.2064917933,215.5331178,1057799,128682062.68206269,394.33,392.2,389.92,392.68,54158,6090840
236.9,235.99,230.14,230.27,325314,30127005,233.20643346,223.33311,222.91644374999998,228.19643847,1058258,118536781.53678153,396.86,395.3,392.76,392.82,51208,3791578
241.05,237.58,237.07,237.485,358868,31638376,225.93310739999998,220.71977927999998,219.16978082999998,225.25644140999998,787145,91475701.47570148,396.24,392.22,391.41,394.69,72481,5846475
238.0,235.46,235.32,237.845,383284,25620127,222.67311066,210.08978990999998,210.03645663,222.63644402999998,919136,101385623.3856234,395.54,390.21,390.21,393.77,88223,6597368
236.94,232.34,231.57,235.3,468546,34061853,215.1664515,213.46311986999999,203.1664635,204.33312899999999,958377,117674667.67466767,392.0,391.12,385.34,387.41,69412,5574728
236.71,236.48,231.55,231.55,310060,25479853,214.60645206,206.23646043,199.96313336999998,213.95645271,1107681,101558582.55858256,397.89,397.45,391.758,392.38,44200,3625948
236.8,235.24,231.88,236.59,319201,25227455,205.49312784,203.76312957,198.67313466,205.21312812,941327,85911040.91104092,398.2,397.25,394.27,395.86,46721,3798426
233.85,231.85,231.1,233.525,307223,24792012,212.55312077999997,211.87312146,197.00313633,200.58313275,890515,118297195.2971953,396.9,396.27,394.5,395.91,51936,3612926
239.1,235.77,232.39,232.91,408583,43623471,223.999776,222.64311069,213.70311963,215.53978446,814051,100011964.01196401,399.48,397.82,396.79,396.8,48774,5233340
242.84,242.35,238.0501,238.47,369531,30337982,230.80653585989998,220.58311275,219.80644686,229.45643721,874619,105895239.8952399,402.2,402.08,399.66,399.88,46456,7300956
249.96,249.07,242.7,242.76,422757,36910609,236.05309727999997,230.34976964999998,228.23310510000002,235.90309743,1056438,125528426.52842653,408.48,407.85,404.91,404.99,56679,5645351
249.4,247.86,246.88,247.61,271871,22931923,232.18310114999997,230.53976946,227.12310621,230.09976989999998,658750,84815601.81560181,408.75,407.6,406.94,407.31,46871,3624086
250.93,249.9,247.19,247.81,263868,22719835,230.45976954,223.65644301,222.61311072,228.99977099999998,590492,78928377.92837793,408.48,408.11,406.99,407.43,37357,2974626
254.139,253.25,252.0,252.77,280008,23625197,229.8497368167,227.9331054,223.881442785,225.79310754,565982,71773058.77305877,410.11,410.01,408.47,409.47,41876,4125477
255.99,255.85,252.44,252.87,268038,24326833,226.98977301,225.67310766,223.14311019,225.92310741,610260,64311325.31132531,413.2,412.98,409.8,409.94,34597,3052119
257.67,255.91,254.62,254.71,324848,27148668,234.93309839999998,233.99309934,227.36310597,228.5664381,766942,87407097.40709741,413.47,413.15,411.76,412.36,34871,2980465
259.19,258.49,256.83,257.2573,285551,23837469,254.333079,254.10641256,236.88642978,237.56642910000002,1162427,133958557.95855796,415.08,414.36,412.66,413.06,38805,8665333
258.83,255.59,255.16,257.475,323890,23070938,260.26307306999996,244.07642259,242.67642399,256.8997431,1254537,147052449.05244905,415.51,412.98,412.425,414.36,45939,3981195
259.93,259.5,257.73,257.931,306428,25627481,247.89641877000003,246.28308705,240.43642622999997,247.6997523,723298,83546783.54678355,417.72,417.42,415.25,415.25,41420,4443842
261.0,260.74,257.6014,259.47,302985,24878582,249.80308352999998,246.59308674,241.5330918,242.88309045,735160,83938661.93866195,419.48,418.89,417.33,418.82,36081,2707256
261.48,258.74,257.821,260.19,293641,23209260,241.79975819999999,238.20976179,230.5998027333,239.8664268,1003194,119058797.05879706,418.32,416.84,415.35,417.8,45464,4418718
260.2,258.26,256.84,257.82,281309,19722875,245.74975425,239.66309367,236.89476310499998,239.13976085999997,823311,106827220.82722083,416.23,413.81,412.18,415.48,65968,6145211
260.68,260.58,257.25,258.94,272768,24030383,248.27975172,248.03975196,232.66643399999998,234.92309841,749372,93646635.64663565,417.89,417.68,412.94,413.0797,41387,3875754
261.78,257.17,255.64,260.21,368852,25606152,251.25641541,239.89642677,239.34642731999998,247.1664195,861046,106770871.77087177,418.34,413.97,412.71,417.43,56724,6300016
261.51,261.15,257.27,257.88,248124,21499286,245.78642088,243.1330902,238.48642818000002,239.9330934,629213,85241752.24175224,419.84,418.31,414.38,414.47,34666,4566010
262.435,261.55,260.17,261.66,261642,19763346,249.76641689999997,246.06642060000001,244.20152246490002,246.999753,877968,93115599.11559913,419.81,419.25,418.59,419.04,35784,4583362
263.19,261.97,260.12,261.585,405198,31014213,241.333092,234.91309841999998,234.4497988833,239.31976068,907369,88311073.31107332,419.73,419.12,417.94,419.53,37030,3281046
256.5399,254.56,252.95,256.078,640658,46903119,236.1664305,231.46643519999998,231.1997688,232.13643452999997,694145,66813207.81320781,420.6,418.96,418.5,419.38,43798,5500198
256.1,252.51,249.0,255.46,556646,40589023,234.08309925,225.666441,222.83317716659997,233.16976683,899789,86536433.53643353,422.28,421.61,418.01,421.96,47533,4089173
253.08,252.18,249.6,249.74,358913,30945098,238.48976151,236.47976352,222.04644462,222.52977747,1014027,122276288.27628829,420.133,418.88,417.93,419.23,56935,4920060
254.35,251.86,251.12,253.4,300184,19626568,235.333098,228.29977169999998,226.83310649999999,234.59976539999997,761158,81129510.12951013,421.43,419.78,419.28,421.02,54421,4672068
251.21,247.79,245.76,250.97,444266,32756052,227.8152388512,224.5331088,219.233447433,226.31310702000002,872720,89218046.21804622,418.17,417.23,413.2598,417.68,88586,6946774
249.5,246.47,245.82,249.06,276825,21901325,228.43160490149998,223.64644302000002,222.44644422000002,227.01977297999997,564901,65705747.70574771,419.21,417.29,416.53,418.94,46762,4242215
249.86,249.73,244.69,246.45,336495,26491085,227.00643965999998,221.17977882,216.66645,226.91977308,714545,83353940.35394035,420.77,420.68,415.25,417.45,64519,5376866
254.3,252.46,251.17,252.15,303497,27032912,229.99976999999998,224.12310921,220.07311326,221.93311139999997,582434,70407586.40758641,424.43,423.73,420.77,421.51,54603,4680035
251.73,247.18,247.12,250.87,303212,29299890,221.68311164999997,209.67979032,209.2031574633,221.63311169999997,939949,94177345.17734519,424.34,419.61,419.43,424.15,48240,4645850
246.6,246.23,242.57,244.55,389102,33641589,209.0330909667,205.73312760000002,198.5331348,199.74646692,1221348,139511827.51182753,416.84,415.87,411.61,414.68,110108,10330809
244.38,239.0,238.07,242.165,436656,36684370,206.80312653,196.62980337,195.58813774499998,200.82979917,983379,101471039.47103947,414.14,406.98,406.34,412.79,88496,7589026
245.6,243.03,241.42,241.8,367835,29624298,202.15309784669998,190.56314277,186.54981345,200.51479948499997,1295230,132554880.55488056,413.9012,411.81,408.58,408.61,81942,6960179
249.18,248.15,245.49,245.575,279555,23901081,197.62313570999999,196.57980342,190.15314318,194.46980552999997,883213,100112668.11266811,419.07,418.17,414.7573,414.7573,39493,3587732
246.59,245.18,243.52,246.55,292523,24970168,196.57647009,192.27647439,187.0664796,191.85084148229998,836605,97171177.17117718,417.94,417.17,414.96,416.99,42493,2985561
246.41,243.08,242.9,246.27,235575,20167975,198.74980125,192.62314071,187.79314553999998,189.333144,829991,110491811.4918115,417.63,413.58,413.35,417.39,44233,3348448
243.23,243.12,238.6,239.31,340725,25739807,188.73647793,187.81981218,182.32648434,184.18314915,1018727,118735303.73530374,412.6,412.46,406.89,408.46,80759,5670938
247.95,246.48,243.86,243.96,226710,21800716,196.28313705,195.59313773999997,190.35647631,191.666475,663605,92463449.46344946,418.2,416.82,413.26,413.37,43303,3770406
248.33,245.17,244.74,247.565,233482,21863058,198.89313443999998,193.62647303999998,193.33314,198.70313463,588051,78091863.0918631,419.81,416.58,416.04,418.51,43694,4147943
251.16,250.78,247.51,247.785,239776,21411547,204.82646184,202.14646452000002,191.21647545,193.8664728,728786,103674370.67437068,421.94,420.77,418.69,418.93,33704,2731990
252.75,251.72,250.82,251.769,212084,17704303,204.66312867,201.56313177,198.56980143,202.43646422999998,620963,84017883.01788302,422.33,419.86,419.22,421.96,48070,4238459
252.94,251.49,250.75,251.43,195777,17771600,208.72312460999999,206.37646028999998,200.4997995,202.51979747999997,650725,85918000.91800092,421.21,420.63,419.37,420.47,32921,3000849
251.48,249.31,249.25,251.17,223093,24426244,210.37645629,210.28312305,205.40312793,206.74645992,592404,79111858.11185811,422.32,420.85,420.76,421.78,41173,3719393
252.08,249.68,249.56,250.995,190180,18274942,211.86312147,208.40645826,207.45979254,209.4997905,541701,68211182.2111822,422.89,421.65,421.45,422.65,36446,3280948
251.29,247.4,246.96,251.23,266678,23213310,211.26645539999998,207.96645869999998,206.84979314999998,209.26645739999998,445657,54254724.25472426,424.36,421.32,420.82,424.24,43870,3739579
249.27,247.3,245.84,248.125,231542,19406705,207.78645888,201.70646496,199.71313361999998,206.70979329,681173,69908406.90840691,422.86,422.02,420.93,421.96,38545,2669653
246.34,245.71,243.0,245.22,254087,25307711,201.51646515,190.94647572,190.40647626,200.59979939999997,880515,90335769.33576934,421.63,420.41,417.9,419.52,35678,3140768
251.65,250.79,247.51,247.76,246739,25281094,200.20313313,199.68313364999997,192.3998076,193.23647343000002,564362,72110760.11076011,424.56,424.24,422.32,422.37,31900,2586325
254.09,253.81,249.81,249.98,239409,23079167,203.33312999999998,201.70979828999998,194.29313904,197.274802725,605294,67631113.63111363,424.43,423.88,422.86,424.25,36337,4254704
256.01,252.57,252.51,255.16,239693,22454998,207.69645897,201.19646547,198.4998015,207.66979232999998,584205,78160293.16029316,424.88,423.9,421.98,424.82,38739,3667239
255.53,253.59,253.21,253.81,210570,17937634,203.92979606999998,199.59313373999998,199.2098341233,200.72313261,384582,49753747.753747754,424.92,423.22,423.04,424.85,41048,3653797
257.46,257.24,253.67,254.29,264424,24563619,205.52979447,203.37312996,200.16646649999998,201.29313204,507410,71758889.75888976,425.04,424.04,421.99,423.42,43532,3075660
258.4868,257.89,256.61,257.985,220399,18999731,204.18646248,203.29646337,200.50646616,203.40979659,379501,48615957.61595762,424.84,424.74,423.26,424.68,31504,2166721
259.95,259.89,256.8,257.9,198533,19150507,208.49645817,205.89646077,203.05979693999998,204.07646259,460863,61272010.272010274,425.78,425.76,423.54,424.92,31924,2158829
259.99,258.36,257.68,259.775,209488,18038931,205.59646106999998,199.78646688,199.40980059,205.56312777000002,438549,53292488.29248829,425.94,424.93,423.9988,425.9,40258,4528505
260.58,257.38,254.42,259.4,308927,27219956,202.83313049999998,201.62313171,197.8331355,199.17813415499998,476653,66432447.43244743,425.28,422.58,420.31,425.12,68354,4771789
261.75,260.9,256.01,256.065,304743,27565537,207.15645951,205.5331278,200.44646622,200.62906603739998,504008,68104118.10411811,423.44,422.45,419.75,422.08,53700,4336299
262.3,259.43,258.75,259.63,316744,37202217,209.44979055,207.76979222999998,203.93312939999998,204.45646220999998,501970,73682788.68278868,419.61,416.77,416.48,418.97,86709,7290719
263.52,262.63,257.92,259.82,298361,26696119,210.46312286999998,206.94312639,202.95979703999998,208.15979184,490851,74438297.43829744,422.87,422.65,417.73,418.62,48979,4110960
265.79,265.51,262.4,262.72,253763,24694090,209.5228904769,207.90312543000002,205.1664615,206.08312725,376496,57476733.476733476,425.79,424.66,421.89,422.67,34894,4447785
266.83,265.275,264.43,265.99,236577,19518681,219.06778093199998,218.85644781000002,210.01312331999998,210.66645599999998,675883,93297777.2977773,425.86,424.41,424.33,424.97,33798,2744107
267.85,266.69,265.47,266.16,235959,21446867,232.53976746,226.60644006,222.53644413,224.99644167,979614,137947295.94729596,427.38,426.87,426.44,426.69,47424,4817492
267.25,265.02,264.76,266.23,215062,25611113,231.26976872999998,223.95644271,222.89977710000002,229.85977014,606851,97490218.49021849,428.91,428.44,427.4,427.76,42741,4171497
268.9,268.72,265.91,266.185,239210,19590024,231.56640176669998,229.57310376,223.43977656,223.87977612,476430,64884541.884541884,429.49,429.35,427.72,429.04,38992,4015321
271.65,271.4,267.98,268.865,238420,19937811,229.1697374967,226.91977308,225.29644137,228.21643845,392652,52143991.14399114,430.3792,429.54,428.98,429.76,39330,3324631
271.3598,270.9,269.6043,270.69,232759,21656457,230.93643572999997,226.56644010000002,226.04644062,226.58977341,424578,56774642.77464277,430.6186,429.92,429.05,429.06,62728,6888465
271.84,271.6,269.6,269.61,196894,16725323,229.32977067,225.97310735999997,224.2664424,227.97310535999998,401595,55903621.903621905,432.47,432.35,430.66,430.71,50777,3655423
278.0,277.65,272.5,272.82,283710,26474408,233.3331,226.29977369999997,224.41977558,226.32644034,558015,81292203.29220329,435.975,435.64,433.2,433.54,50976,3920033
279.3698,277.66,274.3,278.03,365691,31565560,227.999772,219.85978014,217.1331828666,227.23693942949998,609044,69853419.85341986,435.87,434.53,431.87,435.67,67900,4966668
280.6945,279.93,277.15,279.4,299189,23260031,221.89977810000002,214.88311844999998,212.77312056000002,221.42311191,434570,56375936.375936374,436.62,436.31,433.41,435.57,62144,4430929
278.73,277.42,274.87,276.9,333195,24618591,218.14311518999997,217.60311572999998,206.81979318,209.45645721,474919,68320016.32001632,433.6,432.81,429.39,430.65,96195,6456939
278.05,277.94,275.32,275.72,264354,23916665,219.63644702999997,218.98311435000002,214.89645177,217.72811560499997,365439,54421698.42169842,437.7,437.41,434.18,434.42,54492,4312131
279.77,277.32,276.58,279.157,212250,18931695,229.07977092,228.5664381,220.72011261299997,220.7331126,541585,77781203.78120378,439.27,439.03,436.86,437.31,50950,4879913
282.8477,280.98,277.39,277.52,305657,26120128,231.09310223999998,222.84644382,222.0983779014,228.77310456,437057,62898338.8983389,439.75,437.49,437.0,438.15,56095,4525392
283.66,282.51,280.55,282.345,268304,23113662,226.2030737967,217.79311554,217.61311572,223.58310975,432551,64923634.923634924,439.81,438.07,436.8,439.3,53092,3996376
282.51,281.03,279.83,282.0,296274,22604227,222.04644462,216.8664498,212.62645404,219.46311387,431613,60628773.62877363,437.41,436.57,434.6,436.68,68540,3978874
284.1,280.75,279.46,282.07,283333,26186848,218.8997477667,214.73978526,214.06645260000002,218.22644843999998,334479,49112959.11295912,437.96,433.27,432.7975,437.87,66278,4009528
280.37,277.01,274.45,278.9335,405114,32935634,215.7330842667,215.40645126,207.09645956999998,209.96312336999998,482230,63891333.89133389,428.55,426.8,423.81,428.04,215035,10288402
280.97,279.32,276.26,278.03,267195,26259741,220.7969792028,220.1664465,213.50011983299999,217.32978267,340664,46461427.461427465,434.28,432.99,426.69,427.58,85018,8433240
281.52,281.4,277.29,278.905,254890,24364320,221.61974504670002,218.42978157,216.76314990330002,219.86978013,320575,41860055.860055864,436.58,436.5,434.04,434.21,52572,4581692
286.42,286.14,283.42,283.84,257353,23384059,220.72311261,216.41978358,214.8664851333,218.8140478524,322067,45317226.31722632,437.61,437.45,435.59,436.63,44210,3918121
289.99,289.67,286.5,287.37,277185,22768071,216.26645039999997,214.45978553999998,212.4331542333,215.45311788,344488,43814875.81487582,442.2,441.76,438.71,439.42,42125,4094139
289.69,289.05,286.642,289.0,260024,23176073,222.73307726669998,219.20644746,215.70311763,216.98978301,548239,76009744.00974402,442.94,442.94,441.18,441.27,40529,3114728
289.575,286.54,282.95,289.43,427019,33604073,222.16644449999998,214.92645173999998,209.07979092,221.1331122,739728,98439968.43996844,441.87,440.92,437.89,441.83,69278,4245792
